"","MMT","MY","MY_prob_rate"
"297","Infiniti QX60","2020",1.56064944274076e-09
"298","Jaguar F-Pace","2018",-6.77757958041393e-09
"299","Jaguar F-Pace","2019",2.43725801711343e-10
"300","Jaguar F-Pace","2020",4.93505156204127e-10
"301","Jeep Cherokee","2018",0.00813872148054162
"302","Jeep Cherokee","2019",0.0119877028717051
"303","Jeep Cherokee","2020",-0.000206491252466861
"304","Jeep Compass","2018",3.61234867488418e-09
"305","Jeep Compass","2019",7.02697427632184e-09
"306","Jeep Compass","2020",9.6194164030003e-10
"307","Jeep Gladiator","2020",-8.68671781790224e-11
"308","Jeep Grand Cherokee","2018",0.00713396032763724
"309","Jeep Grand Cherokee","2019",0.00328433343808896
"310","Jeep Grand Cherokee","2020",0.00510300207210666
"311","Jeep Renegade","2018",0.0510079177137546
"312","Jeep Renegade","2019",0.000209100611933098
"313","Jeep Renegade","2020",0.000670175506183275
"314","Jeep Wrangler","2018",0.0189851195565613
"315","Jeep Wrangler","2019",0.00610859084549593
"316","Jeep Wrangler","2020",9.45830448197092e-05
"317","Jeep Wrangler JK","2018",0.00971802152357524
"318","Kia Forte","2018",-1.41957443966426e-09
"319","Kia Forte","2019",1.61381915226368e-09
"320","Kia Forte","2020",-6.2007225070748e-09
"321","Kia Niro","2018",-0.000120905385607524
"322","Kia Niro","2019",0.00788647567153079
"323","Kia Niro","2020",7.48266131902655e-05
"324","Kia Niro Electric","2019",-1.32419296040779e-09
"325","Kia Niro Electric","2020",-5.46711845859057e-10
"326","Kia Optima","2018",0.00652573313356244
"327","Kia Optima","2019",0.000116096416814135
"328","Kia Optima","2020",5.12012925148858e-06
"329","Kia Sedona","2018",0.0205086294727475
"330","Kia Sedona","2019",-0.000282859055359886
"331","Kia Sedona","2020",-0.000247367457707199
"332","Kia Sorento","2018",0.00332581058341365
"333","Kia Sorento","2019",0.00313561301561018
"334","Kia Sorento","2020",0.000186718646567466
"335","Kia Soul","2018",0.0071133404516312
"336","Kia Soul","2019",0.000202951122155499
"337","Kia Soul","2020",0.0108914884497099
"338","Kia Sportage","2018",-0.000314903208711379
"339","Kia Sportage","2019",0.020919184848364
"340","Kia Sportage","2020",-0.000203683874368457
"341","Kia Stinger","2018",-0.000289571557224816
"342","Kia Stinger","2019",0.0198047883176514
"343","Kia Stinger","2020",3.51791695673501e-05
"344","Kia Telluride","2020",0.00211985306044071
"345","Lexus ES/Lexus ES Hybrid","2018",0.00343876358183351
"346","Lexus ES/Lexus ES Hybrid","2019",7.58713996924686e-06
"347","Lexus ES/Lexus ES Hybrid","2020",0.00012314340247947
"348","Lexus GS","2018",7.49210915122541e-10
"349","Lexus GS","2019",-1.06465074916402e-09
"350","Lexus GS","2020",-4.49220963999584e-09
"351","Lexus GX","2018",0.0117009316158801
"352","Lexus GX","2019",-0.000179606131702152
"353","Lexus GX","2020",-0.000561074835993716
"354","Lexus IS","2018",1.5261948462396e-11
"355","Lexus IS","2019",6.22622690933804e-10
"356","Lexus IS","2020",-3.99736400990287e-09
"357","Lexus LS","2018",-5.06318805706381e-09
"358","Lexus LS","2019",2.71773763942851e-09
"359","Lexus LS","2020",8.93431736197796e-09
"360","Lexus LX","2018",4.65979150633394e-10
"361","Lexus LX","2019",-9.35331175327921e-10
"362","Lexus LX","2020",3.93737329303324e-09
"363","Lexus NX","2018",-0.000168467017400502
"364","Lexus NX","2019",0.000144620117923806
"365","Lexus NX","2020",0.00898823165058048
"366","Lexus RX/Lexus RX Hybrid/RX L","2018",0.00598282147012984
"367","Lexus RX/Lexus RX Hybrid/RX L","2019",0.00338247905285862
"368","Lexus RX/Lexus RX Hybrid/RX L","2020",0.000313129940683773
"369","Lexus UX","2019",-3.59332022320969e-05
"370","Lexus UX","2020",0.0665097713660434
"371","Lincoln Aviator","2020",0.0329739721451202
"372","Lincoln Continental","2018",0.000777965163116527
"373","Lincoln Continental","2019",0.0520504365495767
"374","Lincoln Continental","2020",0.000382484960077732
"375","Lincoln Corsair","2020",-1.11572043439794e-09
"376","Lincoln MKC","2018",1.16001182020614e-09
"377","Lincoln MKC","2019",5.86493304771904e-10
"378","Lincoln MKX","2018",0.00747513871866947
"379","Lincoln MKZ/Lincoln MKZ Hybrid","2018",3.96956921171708e-10
"380","Lincoln MKZ/Lincoln MKZ Hybrid","2019",2.28933830586588e-09
"381","Lincoln MKZ/Lincoln MKZ Hybrid","2020",2.51527855666499e-09
"382","Lincoln Nautilus","2019",0.00927997058326526
"383","Lincoln Nautilus","2020",0.000201552831554988
"384","Lincoln Navigator","2018",9.52309499297983e-05
"385","Lincoln Navigator","2019",0.0273144768354738
"386","Lincoln Navigator","2020",-0.00017296543554076
"387","Mazda 3","2018",0.011456958757578
"388","Mazda 3","2019",0.0172159789585271
"389","Mazda 3","2020",-0.000353376252744183
"390","Mazda 6","2018",-2.80351861254844e-09
"391","Mazda 6","2019",-1.27082986737198e-09
"392","Mazda 6","2020",-1.42389603200635e-09
"393","Mazda CX-3","2018",-2.73899090445339e-09
"394","Mazda CX-3","2019",2.21016119344371e-09
"395","Mazda CX-3","2020",-2.00270487073416e-09
"396","Mazda CX-30","2020",3.55506112377317e-09
"397","Mazda CX-5","2018",-0.000382450787452205
"398","Mazda CX-5","2019",0.00390728274906507
"399","Mazda CX-5","2020",0.00305634713607677
"400","Mazda CX-9","2018",0.0109982694061898
"401","Mazda CX-9","2019",0.000110307333203405
"402","Mazda CX-9","2020",1.15629489249455e-05
"403","Mazda MX-5 Miata","2018",-7.16799283427248e-10
"404","Mazda MX-5 Miata","2019",-7.89741225016519e-10
"405","Mazda MX-5 Miata","2020",-2.55714385596818e-09
"406","Mercedes-Benz C-Class","2018",0.0137868114829125
"407","Mercedes-Benz C-Class","2019",0.0218293113035735
"408","Mercedes-Benz C-Class","2020",0.000112996556797411
"409","Mercedes-Benz E-Class","2018",0.0421401943375456
"410","Mercedes-Benz E-Class","2019",0.0279769439171258
"411","Mercedes-Benz E-Class","2020",-0.000357256665787923
"412","Mercedes-Benz GLA","2018",-1.76602263489504e-09
"413","Mercedes-Benz GLA","2019",1.21331195460196e-09
"414","Mercedes-Benz GLA","2020",1.55287335528466e-09
"415","Mercedes-Benz GLC","2018",0.00639833106560577
"416","Mercedes-Benz GLC","2019",-4.09397635698423e-07
"417","Mercedes-Benz GLC","2020",-6.14084872127515e-05
"418","Mercedes-Benz GLE","2018",0.000276416512595072
"419","Mercedes-Benz GLE","2019",0.000454657097135812
"420","Mercedes-Benz GLE","2020",0.00685796137734346
"421","Mercedes-Benz GLS","2018",4.87053524176267e-05
"422","Mercedes-Benz GLS","2019",0.0337857908758681
"423","Mercedes-Benz GLS","2020",0.000935319794462442
"424","Mercedes-Benz S-Class","2018",0.0275933125639591
"425","Mercedes-Benz S-Class","2019",0.000694074454556527
"426","Mercedes-Benz S-Class","2020",-0.000111399775985765
"427","Mercedes-Benz Sprinter","2018",0.0221704817279064
"428","Mercedes-Benz Sprinter","2019",0.000310569190443613
"429","Mercedes-Benz Sprinter","2020",0.0011436377820738
"430","Mini Cooper Countryman","2018",0.000250399966142507
"431","Mini Cooper Countryman","2019",0.0156236214077178
"432","Mini Cooper Countryman","2020",-4.16127903945065e-05
"433","Mini Cooper/Mini Clubman","2018",0.0263990339432204
"434","Mini Cooper/Mini Clubman","2019",0.000309628040186126
"435","Mini Cooper/Mini Clubman","2020",0.0425170475656045
"436","Mitsubishi Outlander","2018",-0.000292043159526395
"437","Mitsubishi Outlander","2019",0.0370703954085545
"438","Mitsubishi Outlander","2020",8.84009852296537e-05
"439","Nissan Altima","2018",-0.000189214526198322
"440","Nissan Altima","2019",0.0244034121143628
"441","Nissan Altima","2020",0.000392862553955861
"442","Nissan Armada","2018",-2.28879183444803e-10
"443","Nissan Armada","2019",9.80175669174153e-11
"444","Nissan Armada","2020",4.43356774493733e-09
"445","Nissan Frontier","2018",0.0116566002881139
"446","Nissan Frontier","2019",-4.04642965202138e-05
"447","Nissan Frontier","2020",-0.000296693782778796
"448","Nissan Kicks","2018",0.110134782884179
"449","Nissan Kicks","2019",0.000118251284078561
"450","Nissan Kicks","2020",0.000815831830290405
"451","Nissan Leaf","2018",0.00924988866337558
"452","Nissan Leaf","2019",0.011680929382332
"453","Nissan Leaf","2020",-4.62720118804241e-05
"454","Nissan Maxima","2018",-0.000631167944906652
"455","Nissan Maxima","2019",0.0371385364556602
"456","Nissan Maxima","2020",0.00013638711968644
"457","Nissan Murano","2018",0.00492476733669595
"458","Nissan Murano","2019",0.000356533581948151
"459","Nissan Murano","2020",-0.000122778800117736
"460","Nissan Pathfinder","2018",0.0294588955302724
"461","Nissan Pathfinder","2019",0.0276745182912906
"462","Nissan Pathfinder","2020",-0.00131002585347394
"463","Nissan Rogue","2018",0.0103980319865723
"464","Nissan Rogue","2019",0.00395785318273949
"465","Nissan Rogue","2020",-0.000444395108911167
"466","Nissan Rogue Sport","2018",0.0315838343442302
"467","Nissan Rogue Sport","2019",-5.76897042105485e-05
"468","Nissan Rogue Sport","2020",0.000407584587539911
"469","Nissan Sentra","2018",8.14671131849579e-11
"470","Nissan Sentra","2019",1.29665125994921e-09
"471","Nissan Sentra","2020",-6.94479578611429e-11
"472","Nissan Titan","2018",-1.5374310243037e-09
"473","Nissan Titan","2019",9.20400513752976e-10
"474","Porsche 718 Boxster/718 Cayman","2018",-1.8876296845438e-09
"475","Porsche 718 Boxster/718 Cayman","2019",2.04084239723521e-09
"476","Porsche 718 Boxster/718 Cayman","2020",-2.30302376581257e-09
"477","Porsche 911","2018",4.21396370532748e-10
"478","Porsche 911","2019",1.73103659089359e-09
"479","Porsche 911","2020",-5.22566611906462e-11
"480","Porsche Cayenne","2018",-1.83740454765928e-09
"481","Porsche Cayenne","2019",3.78313378952383e-09
"482","Porsche Cayenne","2020",-1.32435905362689e-10
"483","Porsche Macan","2018",2.57279382363893e-09
"484","Porsche Macan","2019",-4.24225308235645e-09
"485","Porsche Macan","2020",2.32951612228371e-09
"486","Porsche Panamera","2018",-0.000246243209698673
"487","Porsche Panamera","2019",0.000417843494366307
"488","Porsche Panamera","2020",0.042399615420598
"489","Ram 1500 Classic","2019",1.66675644046951e-09
"490","Ram 1500 Classic","2020",1.37202959751863e-09
"491","Subaru Ascent","2019",0.010800213102902
"492","Subaru Ascent","2020",0.00465001019068047
"493","Subaru Crosstrek/Subaru XV Crosstrek","2018",0.00150284368749875
"494","Subaru Crosstrek/Subaru XV Crosstrek","2019",0.00436141733048205
"495","Subaru Crosstrek/Subaru XV Crosstrek","2020",-0.000161860076195858
"496","Subaru Forester","2018",0.00517802202050436
"497","Subaru Forester","2019",0.00682873837180128
"498","Subaru Forester","2020",0.00152840611308575
"499","Subaru Impreza","2018",0.0102801223951396
"500","Subaru Impreza","2019",0.000211934585433234
"501","Subaru Impreza","2020",2.98280201847886e-05
"502","Subaru Impreza WRX/STi/Subaru WRX/STi","2018",8.2175100300607e-10
"503","Subaru Impreza WRX/STi/Subaru WRX/STi","2019",-2.91034532791753e-09
"504","Subaru Impreza WRX/STi/Subaru WRX/STi","2020",2.62450050885419e-09
"505","Subaru Legacy","2018",0.0120068318752372
"506","Subaru Legacy","2019",0.00244054377542351
"507","Subaru Legacy","2020",0.0152437100488481
"508","Subaru Outback","2018",0.00377597809755541
"509","Subaru Outback","2019",0.00586544527786085
"510","Subaru Outback","2020",0.00388177593107295
"511","Tesla Model 3","2018",0.0192260827870391
"512","Tesla Model 3","2019",0.033094494108587
"513","Tesla Model 3","2020",0.0286647666937273
"514","Tesla Model S","2018",0.0142942987385633
"515","Tesla Model S","2019",0.0275087015659276
"516","Tesla Model S","2020",0.0329751351356091
"517","Tesla Model X","2018",0.0462771980129726
"518","Tesla Model X","2019",0.0833408798756323
"519","Tesla Model X","2020",0.0247667437665043
"520","Tesla Model Y","2020",0.170238245999557
"521","Toyota 4Runner","2018",2.36547802391856e-09
"522","Toyota 4Runner","2019",2.37911228114938e-09
"523","Toyota 4Runner","2020",4.67400560530156e-09
"524","Toyota Avalon/Toyota Avalon Hybrid","2018",8.48760223808826e-05
"525","Toyota Avalon/Toyota Avalon Hybrid","2019",0.00636020242401255
"526","Toyota Avalon/Toyota Avalon Hybrid","2020",0.00643477930418438
"527","Toyota C-HR","2018",-4.24679258456091e-09
"528","Toyota C-HR","2019",1.20538097310448e-09
"529","Toyota C-HR","2020",2.10818375372985e-10
"530","Toyota Camry/Toyota Camry Hybrid","2018",0.0012000368948882
"531","Toyota Camry/Toyota Camry Hybrid","2019",0.00612102263186991
"532","Toyota Camry/Toyota Camry Hybrid","2020",0.00206530766267267
"533","Toyota Corolla","2018",0.00282852125821496
"534","Toyota Corolla","2019",0.00450949176204439
"535","Toyota Corolla","2020",0.00251208305497095
"536","Toyota Corolla Hatchback","2019",2.45769168973995e-09
"537","Toyota Corolla Hatchback","2020",-5.46442978749881e-09
"538","Toyota Highlander/Toyota Highlander Hybrid","2018",0.00217097750290744
"539","Toyota Highlander/Toyota Highlander Hybrid","2019",0.00330758561980349
"540","Toyota Highlander/Toyota Highlander Hybrid","2020",0.00334978474154657
"541","Toyota Prius","2018",-0.000194967713218365
"542","Toyota Prius","2019",0.00959073402560391
"543","Toyota Prius","2020",0.006554026766386
"544","Toyota Prius C","2018",-3.09813979485492e-09
"545","Toyota Prius C","2019",2.22027903384811e-09
"546","Toyota Prius Prime","2018",0.00347942484089623
"547","Toyota Prius Prime","2019",0.00831503808469672
"548","Toyota Prius Prime","2020",0.00390154195254732
"549","Toyota RAV4/Toyota RAV4 Hybrid","2018",0.00468630071020021
"550","Toyota RAV4/Toyota RAV4 Hybrid","2019",0.00432504163951118
"551","Toyota RAV4/Toyota RAV4 Hybrid","2020",0.00282941835626348
"552","Toyota Sequoia","2018",-3.53786928392724e-05
"553","Toyota Sequoia","2019",0.0475553190742845
"554","Toyota Sequoia","2020",0.00121210707209906
"555","Toyota Sienna","2018",0.0115487821331478
"556","Toyota Sienna","2019",0.00283340585036031
"557","Toyota Sienna","2020",-0.000304615907355358
"558","Toyota Tacoma","2018",0.00809085089939714
"559","Toyota Tacoma","2019",0.00734814892273581
"560","Toyota Tacoma","2020",1.78258002486873e-06
"561","Toyota Tundra","2018",0.0195056920153319
"562","Toyota Tundra","2019",0.00457043492532395
"563","Toyota Tundra","2020",-0.000191701311615721
"564","Volkswagen Atlas","2018",0.016224081523933
"565","Volkswagen Atlas","2019",-0.000424724334256475
"566","Volkswagen Atlas","2020",-0.000521961610363332
"567","Volkswagen Beetle","2018",0.0136337437847455
"568","Volkswagen Beetle","2019",0.000227247178938019
"569","Volkswagen Golf","2018",-2.69603250537288e-09
"570","Volkswagen Golf","2019",-1.45559086439578e-09
"571","Volkswagen Golf","2020",3.79458101045992e-09
"572","Volkswagen Golf Alltrack","2018",0.0423855158264713
"573","Volkswagen Golf Alltrack","2019",0.00443879028913278
"574","Volkswagen Golf SportWagen","2018",-0.000455853310425325
"575","Volkswagen Golf SportWagen","2019",0.0300071602059766
"576","Volkswagen GTI","2018",0.0335008103756642
"577","Volkswagen GTI","2019",0.00835664182177947
"578","Volkswagen GTI","2020",0.000588496334219295
"579","Volkswagen Jetta","2018",0.00067945229996976
"580","Volkswagen Jetta","2019",0.0225328210363671
"581","Volkswagen Jetta","2020",6.56228617572781e-05
"582","Volkswagen Passat","2018",0.00906173796380937
"583","Volkswagen Passat","2019",0.0495072555561512
"584","Volkswagen Passat","2020",1.62497038267588e-05
"585","Volkswagen Tiguan","2018",0.0065581227718261
"586","Volkswagen Tiguan","2019",2.23908511430756e-05
"587","Volkswagen Tiguan","2020",0.0163035548510065
"588","Volvo S60/Volvo V60","2018",2.39132080102362e-09
"589","Volvo S60/Volvo V60","2019",-2.7240938474854e-09
"590","Volvo S60/Volvo V60","2020",-2.34597625978408e-09
"591","Volvo S90/Volvo V90","2018",0.0131749787167016
"592","Volvo S90/Volvo V90","2019",-0.000895816497220675
"593","Volvo S90/Volvo V90","2020",0.000750001069555229
"594","Volvo XC40","2018",2.49194577673291e-09
"595","Volvo XC40","2019",-2.07763032978268e-10
"596","Volvo XC40","2020",-2.47158813585657e-11
"597","Volvo XC60","2018",0.00909178958190356
"598","Volvo XC60","2019",0.00724331927144997
"599","Volvo XC60","2020",0.000233164485671021
"600","Volvo XC90","2018",0.0143858722681697
"601","Volvo XC90","2019",0.0164538404661995
"602","Volvo XC90","2020",-0.000269620488661463
